"SamplingEvent","Date","Julian","Year","Month","TideSeries","Site","SetNumber","SetDuration","Net","NetReclass","Agonidae spp.","Ammodytes sp.","Artedius sp.","Blepsias sp.","Clinocottus sp.","Clupea sp.","Enophrys sp.","Gadus sp.","Gasterosteus sp.","Gymnocanthus sp.","Hexagrammidae sp. (non-Ophiodon)","Hypomesus sp.","Lepidopsetta sp.","Leptocottus sp.","Limanda sp.","Liparidae sp.","Lumpenus sp.","Lyopsetta sp.","Mallotus sp.","Myoxocephalus sp.","Oligocottus sp.","Oncorhynchus sp.","Ophiodon sp.","Pholis sp.","Platichthys sp.","Pleuronectes sp.","Salvelinus sp.","Stichaeus sp.","Thaleichthys sp.","Trichodon sp.","TotalN","SppRichness"
"2017-04-11 CC Beaudreau",2017-04-11,101,2017,4,"Apr_1","CC",6,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.6,0.2
"2017-04-11 CC Beaudreau",2017-04-11,101,2017,4,"Apr_1","CC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0.2
"2017-04-12 MR Beaudreau",2017-04-12,102,2017,4,"Apr_1","MR",3,6,"Black","Black",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,1.33333333333333,0,0,0,0,0,3.66666666666667,0.833333333333333
"2017-04-12 MR Beaudreau",2017-04-12,102,2017,4,"Apr_1","MR",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,2,0.833333333333333,1.66666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,3.33333333333333,0,0,0,0,0,8.5,0.833333333333333
"2017-04-12 MR Beaudreau",2017-04-12,102,2017,4,"Apr_1","MR",6,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.6,6,0,0,0,0,0,0,0,0.6,0,0,13.2,0,0,0,0,0,20.4,0.8
"2017-04-12 MR Beaudreau",2017-04-12,102,2017,4,"Apr_1","MR",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,2.83333333333333,0,0,0,0,0,4.33333333333333,0.333333333333333
"2017-04-12 MR Beaudreau",2017-04-12,102,2017,4,"Apr_1","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.5,0.333333333333333
"2017-04-13 ShC Beaudreau",2017-04-13,103,2017,4,"Apr_1","ShC",6,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,3.2,0.4
"2017-04-13 ShC Beaudreau",2017-04-13,103,2017,4,"Apr_1","ShC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,3.66666666666667,0.333333333333333
"2017-04-13 ShC Beaudreau",2017-04-13,103,2017,4,"Apr_1","ShC",4,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.75,0.5
"2017-04-13 ShC Beaudreau",2017-04-13,103,2017,4,"Apr_1","ShC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",3,6,"Black","Black",0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,4.5,0,0.5,0,0,0,6.83333333333333,0.666666666666667
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",7,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.142857142857143,1.71428571428571,0,0,0,0,0,2,0.428571428571429
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.166666666666667,5,0,0.5,0,0,0,6.16666666666667,0.666666666666667
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0,1.33333333333333,0.333333333333333
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",6,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,2.2,0,0,0,4.8,0.4
"2017-04-26 ER Beaudreau",2017-04-26,116,2017,4,"Apr_2","ER",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,1,0.333333333333333
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,0,0,0,0,0,0,0,1.2,0,0,3,0,0,0,0,0,7.4,0.8
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",6,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,0,0,0,0,0,0,0,0,0,0,4.75,0,0.25,0,0,0,17.5,1
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",3,6,"Black","Black",0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,0,0,0,2.66666666666667,0.5
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.666666666666667,0.5
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0.333333333333333
"2017-04-27 CC Beaudreau",2017-04-27,117,2017,4,"Apr_2","CC",1,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,6.25,0.75
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",6,5,"Black","Black",0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,2.4,0,0.2,0,0,0,3.6,0.8
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",5,5,"White","White",0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,4.4,0.6
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",7,6,"White","White",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,1.66666666666667,0,0.166666666666667,0,0,0,2.66666666666667,0.833333333333333
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",4,6,"Black","Black",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1.16666666666667,0,0,1.33333333333333,0,0,0,0,0,3,0.666666666666667
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",2,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0,0,0,0.571428571428571,0.428571428571429
"2017-04-29 MR Beaudreau",2017-04-29,119,2017,4,"Apr_2","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.5,0.333333333333333
"2017-04-30 ShC Beaudreau",2017-04-30,120,2017,4,"Apr_2","ShC",5,5,"White","White",0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,1.2,0,0,0,0,0,0.2,0,3.2,0,0,1.4,0,0,0,0,0,6.4,1.2
"2017-04-30 ShC Beaudreau",2017-04-30,120,2017,4,"Apr_2","ShC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.833333333333333,0,0,0.666666666666667,0,0,0,0,0,2,0.5
"2017-04-30 ShC Beaudreau",2017-04-30,120,2017,4,"Apr_2","ShC",6,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,2.25,0,0,0,0,0,2.75,0.75
"2017-04-30 ShC Beaudreau",2017-04-30,120,2017,4,"Apr_2","ShC",4,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667
"2017-04-30 ShC Beaudreau",2017-04-30,120,2017,4,"Apr_2","ShC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0.4
"2017-05-11 MR Beaudreau",2017-05-11,131,2017,5,"May_1","MR",6,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1.83333333333333,0.166666666666667,0,0,0,0,0,0,18.8333333333333,0,0,5.5,0,0,0,0,0,27.6666666666667,0.833333333333333
"2017-05-11 MR Beaudreau",2017-05-11,131,2017,5,"May_1","MR",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.166666666666667,0,0,0,0,0,1,0.5
"2017-05-11 MR Beaudreau",2017-05-11,131,2017,5,"May_1","MR",5,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0.6,0,0,0,0,0,2.4,0.4
"2017-05-11 MR Beaudreau",2017-05-11,131,2017,5,"May_1","MR",4,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,1.6,0.6
"2017-05-11 MR Beaudreau",2017-05-11,131,2017,5,"May_1","MR",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.8,0.4
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",6,5,"White","White",0,0,0,0,0,0,0,0,1.2,0,0,0,0,4.6,0,0,0,0,0,0,0,4.2,0,0,2.2,0,0,0,0,0,12.2,0.8
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",1,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,3,0,0,0,0,0,0,0,81.75,0,0,2,0,0.25,0,0,0,87.75,1.5
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",2,6,"White","White",0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,3.33333333333333,0.666666666666667
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",7,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,2,0.75
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",4,5,"White","White",0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0.8,0,0,0,0,0,0,0,9.6,0,0,0.6,0,0.4,0,0,0,12,1.2
"2017-05-12 ShC Beaudreau",2017-05-12,132,2017,5,"May_1","ShC",3,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,4,0.5
"2017-05-13 ER Beaudreau",2017-05-13,133,2017,5,"May_1","ER",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,5.66666666666667,0,0,1.33333333333333,0,0.666666666666667,0,0,0,8,0.666666666666667
"2017-05-13 ER Beaudreau",2017-05-13,133,2017,5,"May_1","ER",3,8,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0,0.25,0,0,1.875,0,0,0,0,0,2.5,0.5
"2017-05-13 ER Beaudreau",2017-05-13,133,2017,5,"May_1","ER",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,1.16666666666667,0,0,1,0,0.166666666666667,0,0,0,3.33333333333333,0.833333333333333
"2017-05-13 ER Beaudreau",2017-05-13,133,2017,5,"May_1","ER",6,7,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,2.42857142857143,0,0,0,0,0,2.71428571428571,0.428571428571429
"2017-05-13 ER Beaudreau",2017-05-13,133,2017,5,"May_1","ER",5,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,1.14285714285714,0.285714285714286
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",6,7,"Black","Black",0,0,0,0,0,0,1.14285714285714,0,0,0,0,0,2.85714285714286,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0,0,1.42857142857143,0,0,0,0,0,5.71428571428571,0.714285714285714
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",7,6,"White","White",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.333333333333333,0.333333333333333
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",3,5,"Black","Black",0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.6,0.8
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1.66666666666667,0,0,0,0,0,1.83333333333333,0.333333333333333
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,0,0,0,0,3.83333333333333,0.166666666666667
"2017-05-14 CC Beaudreau",2017-05-14,134,2017,5,"May_1","CC",4,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.25
"2017-05-25 ER Beaudreau",2017-05-25,145,2017,5,"May_2","ER",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0.5,0,0,1.83333333333333,0.166666666666667,0,0,0,0,4.83333333333333,0.666666666666667
"2017-05-25 ER Beaudreau",2017-05-25,145,2017,5,"May_2","ER",5,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.5,13,0,0,0,0,0,0,0,2,0,0,3.5,0,0,0,0,0,19,1
"2017-05-25 ER Beaudreau",2017-05-25,145,2017,5,"May_2","ER",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.4,9.4,0,0,0,0,0,0,0,2,0,0,1.6,0,0.2,0,0,0,13.6,1
"2017-05-25 ER Beaudreau",2017-05-25,145,2017,5,"May_2","ER",3,5,"Black","Black",0,0.2,0,0,0,0,0,0,0,0,0,0,0.4,20.6,0.2,0,0,0,0,0,0,1.4,0,0,4.8,0,0.4,0,0,0,28,1.4
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",2,7,"Black","Black",0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0.142857142857143,0,0,4.71428571428571,0,0.428571428571429,0,0,0,6.14285714285714,0.714285714285714
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",5,5,"Black","Black",0,0.4,0,0,0,0,0,0,0,0,0,0,8.4,0.2,0,0,0,0,0,0.2,0,34.8,0,0,12.8,0,6.2,0,0,0,63,1.4
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",3,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.4,0,0,4,0,0.2,0,0,0,14.6,0.8
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",7,6,"Black","Black",0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1.5,0,0,2,0,0.166666666666667,0,0,0,6.66666666666667,0.833333333333333
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,1.4,0,0,3.8,0,0.6,0,0,0,6.2,1
"2017-05-26 CC Beaudreau",2017-05-26,146,2017,5,"May_2","CC",1,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0.142857142857143
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",4,3,"Black","Black",0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,8,1
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",5,2,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,2.5,1.5
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",1,4,"Black","Black",0,0,0,0,0,2,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,183.75,0,0,0.75,0,0.5,0,0,0,188.5,1.25
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",2,3,"White","White",0,0,0,0,0,15.3333333333333,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,189.666666666667,0,0,0,0,1,0,0,0,208.333333333333,1.33333333333333
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",7,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,60.25,0,0,0,0,0,0,0,2.75,0,0,11,0,0,0,0,0,74,0.75
"2017-05-27 MR Beaudreau",2017-05-27,147,2017,5,"May_2","MR",6,3,"Black","Black",0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0.333333333333333,0,0,4.66666666666667,0,0,0,0,0,16.3333333333333,1.33333333333333
"2017-05-28 ShC Beaudreau",2017-05-28,148,2017,5,"May_2","ShC",7,4,"Black","Black",0,0,0,0,0,0,0.25,0,0,0,0,0,0,6.75,0,0,0,0,0,0.25,0,1.5,0,0,5.5,0,0.5,0,0,0,14.75,1.5
"2017-05-28 ShC Beaudreau",2017-05-28,148,2017,5,"May_2","ShC",4,3,"White","White",0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,4,0,0,0,0,0,0,0,7,0,0,0,0,1.33333333333333,0,0,0,13,1.66666666666667
"2017-05-28 ShC Beaudreau",2017-05-28,148,2017,5,"May_2","ShC",6,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,10,0,0,0.25,0,1.25,0,0,0,17,1
"2017-05-28 ShC Beaudreau",2017-05-28,148,2017,5,"May_2","ShC",5,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,3.25,0,0,0,0,0,10.25,0.75
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",3,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,6.4,0.6
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",1,5,"Black","Black",0,0.8,0,0,0,0.6,0,0,0,0,0,4.8,0,3.2,0,0,0,0,0,0,0,4.8,0,0,0.6,0,0,0,0,0,14.8,1.2
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,3.16666666666667,0.333333333333333
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,7.83333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,3.33333333333333,0,0,0,0,0,11.5,0.5
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",6,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0.4,0,7.2,0,0,0,0,0,0,0,0.4,0,0,29.4,0,0.6,0,0,0,38,1
"2017-06-08 ER Beaudreau",2017-06-08,159,2017,6,"Jun_1","ER",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667,5.16666666666667,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,0.666666666666667,0,0,0,10.3333333333333,0.833333333333333
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",1,3,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.3333333333333,0,0,5.66666666666667,0,2,0,0,0,20,1.33333333333333
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",6,5,"Black","Black",0.4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0.2,0,0,0.2,0,10,0,0,3,0,0.6,0,0,0,15.4,1.6
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",7,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0,2.8,0.6
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",3,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0,2,0,0,3,0,4,0,0,0,10.25,1.25
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",5,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.25,2.75,0,0,0,0,0,0,0,0,0,0,2,0,5.25,0,0,0,10.25,1
"2017-06-09 CC Beaudreau",2017-06-09,160,2017,6,"Jun_1","CC",2,3,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0.666666666666667
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",6,5,"Black","Black",0,0,0,0,0,0,0.6,0,0,0,0,0,0,11.2,0,0,0.8,0,0,0.4,0,10.4,0,0,3.4,0,0.2,0,0,0,27,1.4
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",3,4,"Black","Black",0,0,0,0,0,0,0.25,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,7.75,1
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",7,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.2,0,0.2,0,0,1,0,1,0,0,12,0,0,0,0,0,48.4,1.2
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,3.33333333333333,0,0,0.833333333333333,0,0,0,0,0,4.5,0.5
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",4,5,"White","White",0,0,0,0,0,0.2,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0.4,0,9.6,0,0,1.6,0,0.4,0,0,0,17,1.2
"2017-06-10 MR Beaudreau",2017-06-10,161,2017,6,"Jun_1","MR",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,15,0.4
"2017-06-11 ShC Beaudreau",2017-06-11,162,2017,6,"Jun_1","ShC",4,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,10,0,0,4.6,0,6.4,0,0,0,23.6,0.8
"2017-06-11 ShC Beaudreau",2017-06-11,162,2017,6,"Jun_1","ShC",3,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,13,0,0,0,0,2.25,0,0,0,16,0.75
"2017-06-11 ShC Beaudreau",2017-06-11,162,2017,6,"Jun_1","ShC",5,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,52,0,0,0,0,5.6,0,0,0,58.2,0.6
"2017-06-11 ShC Beaudreau",2017-06-11,162,2017,6,"Jun_1","ShC",6,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,1,0,0,0,0,5.5,0,0,2.25,0,0.5,0,0,0,15.75,1.25
"2017-06-23 ER Beaudreau",2017-06-23,174,2017,6,"Jun_2","ER",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,5,0,0,0.2,0,0,0,0,3,0,0,0.6,0,3.8,0,0,0,14.6,1.4
"2017-06-23 ER Beaudreau",2017-06-23,174,2017,6,"Jun_2","ER",7,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,2.2,0,0,0,0,0,0,0,0.4,0,0,42.2,0,0.8,0,0,0,46.2,1.2
"2017-06-23 ER Beaudreau",2017-06-23,174,2017,6,"Jun_2","ER",5,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.8,27.2,0,0,0.2,0,0,0,0,0.2,0,0,10.6,0,2.6,0,0,0,41.6,1.2
"2017-06-23 ER Beaudreau",2017-06-23,174,2017,6,"Jun_2","ER",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,1.6,0,2.6,0,0,0,9.6,0.6
"2017-06-23 ER Beaudreau",2017-06-23,174,2017,6,"Jun_2","ER",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,14.2,0.4
